App,Category,Rating,Reviews,Size,Price,Content_Rating,Genres,Last_Updated,Installs
3678,30,4,1713,384,78,1,105,661,7565
5035,7,4,2145,27,78,1,33,599,5814
3967,6,2,0,60,78,0,32,929,4399
4645,25,4,165,384,78,1,77,528,4880
6996,14,4,2428,60,78,0,0,939,4198
4848,20,2,0,96,78,1,66,582,4994
1465,29,4,921,90,6,0,103,678,6627
2177,11,3,2916,89,78,1,19,756,5623
4089,11,4,3363,9,78,1,34,999,7569
6558,14,4,3145,127,78,0,6,1036,4940
4138,11,4,293,53,78,1,47,939,6354
1727,15,4,2298,178,78,1,57,162,6830
5516,16,2,2,135,78,0,60,139,6857
2535,14,4,3165,21,78,1,83,839,5873
3687,24,4,179,384,78,1,76,189,5388
1749,14,3,3387,168,78,0,83,233,4329
6902,10,4,2804,75,78,1,54,172,7456
3696,6,4,1071,384,78,0,32,172,7124
3870,7,4,1351,87,78,0,33,891,6146
4675,6,4,3307,62,78,1,32,857,7054
5769,4,4,3725,337,78,0,20,792,7587
120,18,5,1,2,40,0,62,931,6323
2150,14,4,3505,384,78,0,24,567,5377
2970,27,4,4317,236,78,1,96,525,5536
5465,14,4,3942,259,78,0,83,595,7364
1126,24,4,2355,195,78,1,76,604,5630
3312,12,4,1668,365,47,1,55,219,6784
5119,11,4,4399,383,78,1,26,723,6385
3286,22,4,4137,39,78,1,71,106,5087
4179,8,4,4357,62,78,1,34,582,5130
1171,3,2,0,20,78,1,18,887,7451
5042,7,4,1608,62,78,1,33,540,5193
6895,11,4,1665,367,78,0,47,502,4351
6283,14,4,1235,236,35,1,14,608,7441
6930,15,4,3462,362,78,1,57,567,6408
694,12,4,2882,21,78,0,55,939,6568
3096,11,2,1369,60,78,1,34,582,7081
5157,20,4,1068,60,12,1,66,1188,7411
2659,24,2,1369,114,77,0,76,368,4639
2245,14,3,4138,4,78,0,6,719,6787
2573,11,4,4163,17,78,0,34,1069,5347
5358,6,4,3429,384,78,1,32,623,7338
5664,14,3,1082,184,78,1,112,106,7582
872,29,5,1,98,78,1,103,525,6293
5640,14,4,1958,190,78,0,6,323,4452
5649,29,3,3499,105,78,0,103,735,7532
2477,3,4,427,384,35,1,18,155,6495
66,3,4,3365,17,78,0,18,895,6854
2956,3,4,3644,98,78,1,18,512,5153
4243,16,4,4102,39,78,0,60,573,7838
7263,29,3,2030,53,78,0,103,451,5069
1772,11,4,533,168,78,0,84,641,6378
3512,9,4,1733,97,78,0,47,945,5589
2271,26,2,0,3,78,1,91,731,5257
1060,28,4,934,218,78,0,97,180,6836
4581,13,3,737,149,78,1,56,604,4191
5033,14,3,1441,123,78,0,83,708,5411
4701,7,4,2340,384,78,1,33,180,5756
2918,8,4,1843,384,78,0,34,599,4972
1307,29,4,573,99,78,1,103,1117,6788
1964,26,2,0,51,78,1,91,249,7633
74,25,4,3650,136,78,1,77,237,4486
6272,11,4,1668,17,78,0,47,933,6900
9,11,4,1370,6,78,0,34,478,7347
5353,11,4,1594,333,78,0,41,637,6094
949,11,2,1,94,78,1,34,1047,7453
3714,14,4,3244,60,78,1,2,159,5117
1674,26,4,2253,181,78,0,91,105,4858
5802,25,2,0,384,78,0,77,417,6594
3301,11,4,4543,91,78,1,86,436,7565
5267,17,4,2697,27,78,0,61,626,7824
3013,6,4,3451,37,47,1,32,418,6232
5681,23,2,1,23,61,0,75,1154,5461
891,17,4,2254,272,78,1,61,383,7796
7182,12,3,2254,36,78,0,55,929,4378
3954,11,4,2377,384,78,1,47,172,6192
3222,24,4,2541,256,78,0,76,306,5637
3319,7,3,1763,45,78,1,33,139,6901
6975,20,5,1,215,78,1,66,846,4756
7142,4,3,1511,55,78,0,20,739,6726
7155,23,4,3727,75,78,1,75,106,5182
1949,9,3,1613,45,78,1,47,619,5133
3748,27,2,1054,305,78,1,96,704,6760
6525,30,4,2863,46,78,1,105,417,5150
6358,1,4,1340,130,78,1,12,532,6791
1507,15,2,1589,152,78,0,57,323,7033
5680,1,3,3183,121,78,1,12,604,6978
2539,11,3,1684,92,78,1,78,488,6915
2706,20,3,3307,50,38,0,66,1101,5378
2556,14,4,1350,384,78,1,21,195,6050
6710,21,3,189,384,78,0,70,611,6436
1478,11,3,2104,134,78,0,34,1106,7762
7175,4,4,3946,384,78,0,20,536,7979
6416,11,4,613,345,78,1,68,833,7860
4054,29,4,2867,384,78,1,103,1224,5163
5329,20,4,1369,89,78,0,66,862,7180
6545,14,4,4529,121,78,0,106,1089,5429
6552,28,4,1192,11,78,1,97,549,5149
4590,20,4,93,130,35,1,66,915,5098
6464,6,4,2395,384,78,1,32,579,5031
648,11,4,2118,36,78,0,86,717,5682
4779,28,4,2472,384,78,0,97,432,6259
6341,23,2,511,136,78,1,75,912,7006
1564,21,4,2195,78,78,1,70,189,5081
185,11,2,199,46,78,0,47,1188,4983
291,24,4,3733,384,78,1,76,706,6786
4916,25,4,1948,223,78,0,77,557,7065
1617,20,4,2623,123,78,0,66,444,7350
5490,18,3,1102,23,78,1,62,700,5175
3177,6,2,1,36,78,0,32,239,6450
5450,14,4,3036,247,78,1,3,604,7144
4887,27,2,3949,262,78,0,96,342,4194
6824,25,4,283,4,78,1,77,1134,4868
1686,3,2,1,20,65,1,18,108,6304
754,20,4,3718,60,78,0,66,591,5312
5518,13,2,4560,20,78,0,56,492,7499
5962,11,1,1,31,35,1,34,1141,6275
4735,14,4,2300,36,78,1,83,917,7244
5442,1,3,2602,384,78,1,12,920,5310
6787,12,4,1864,127,78,1,55,604,4430
3945,0,4,4335,264,78,1,9,930,7049
4687,12,4,2094,267,78,0,55,599,7530
6583,1,3,3430,39,78,0,12,567,6228
2392,30,4,809,82,78,0,105,599,6860
3621,9,4,2408,39,78,1,47,665,4482
6739,27,4,3361,384,78,1,96,139,7614
604,11,4,199,55,78,1,47,123,7855
6785,20,2,0,45,78,1,66,536,6291
6099,11,3,4533,240,78,0,92,941,4527
151,26,3,1454,297,78,0,91,308,4648
5940,14,4,445,205,78,0,0,661,5643
2476,16,4,2769,384,78,1,60,172,6743
1591,25,2,0,23,78,1,77,549,5547
638,11,4,1299,62,35,0,87,355,7911
5107,20,2,0,174,78,0,66,180,6731
3363,14,4,4384,155,78,0,0,767,7853
3597,4,4,2945,384,78,0,20,518,6956
6124,15,4,194,296,78,0,57,106,5154
5702,0,4,1128,14,78,0,9,41,7028
3657,28,4,2498,78,38,0,97,518,7335
3558,8,4,2784,384,78,0,34,728,5879
7108,1,2,0,217,78,0,12,674,6285
3955,20,4,2188,78,36,1,66,920,7029
6230,14,4,4253,234,78,0,0,611,7583
3153,28,2,3275,80,78,0,97,337,5211
4834,22,3,2627,94,78,1,72,930,7918
4598,7,4,3540,264,78,1,33,582,6489
4809,11,3,2419,80,78,1,25,828,4247
5864,23,4,2806,7,78,0,75,371,5356
77,28,4,3420,384,78,1,97,148,6425
3987,12,3,4515,67,55,0,55,213,6839
1610,11,4,2444,221,78,0,34,470,6349
3779,31,4,3675,215,78,0,108,599,6506
6935,24,4,907,384,78,1,76,573,7960
1939,16,3,2435,291,78,1,60,708,7824
2182,29,3,3949,31,78,1,103,106,5240
5838,29,4,2111,337,78,0,103,139,5766
1439,1,4,4159,36,78,0,12,595,4829
1106,28,4,2995,215,78,0,97,1089,7105
2581,25,4,1228,230,78,0,77,106,6413
6704,29,4,2581,221,78,1,103,637,5668
5700,3,4,2120,14,78,0,18,52,5829
6193,6,4,1807,384,78,1,32,933,5847
7237,5,4,16,45,78,1,31,172,5916
2057,11,4,3757,320,78,1,81,608,5709
6234,28,4,4644,341,78,1,97,545,7471
3541,11,4,2381,134,78,1,34,661,5467
1678,12,3,1292,14,78,1,55,464,4669
549,23,5,1,227,0,0,75,651,6588
2873,3,4,4373,127,78,0,18,692,5438
153,14,4,664,220,78,1,2,761,6901
5572,26,4,1481,384,78,1,91,106,4380
4561,11,4,3124,114,78,1,43,525,5180
1487,21,3,3062,27,78,1,70,346,7549
4998,11,4,4127,75,78,0,1,489,5079
3272,29,4,3530,343,78,0,103,891,4680
1055,18,2,0,67,78,1,62,902,5011
958,14,2,2806,87,78,1,106,668,6534
1578,12,3,1164,121,78,0,55,1138,5313
4013,26,4,2357,194,78,1,91,106,4114
699,26,3,1298,123,78,1,91,172,4577
1868,11,2,2253,134,78,0,47,591,6445
4592,15,4,3193,87,78,0,57,835,5891
2440,25,2,3643,54,0,0,77,806,5604
5220,24,4,3893,384,78,1,76,948,7666
7224,14,4,3366,384,78,0,0,979,5955
4273,11,4,4356,296,78,0,99,139,7981
1380,8,4,2609,9,78,0,34,143,7372
1427,28,4,4484,384,78,1,97,180,4553
2013,11,5,3949,67,78,0,34,203,7117
5720,24,4,2546,67,78,0,76,595,4518
6330,23,4,4220,216,6,0,75,95,5021
1491,21,3,1369,23,78,1,70,545,5650
4321,8,4,2399,93,78,1,34,236,4327
5589,14,4,2992,384,35,1,83,626,5410
5979,28,4,1551,384,78,1,97,708,7976
5890,6,3,1339,366,35,0,32,305,7529
3531,29,1,3388,95,6,1,103,895,7132
2664,30,2,0,45,78,1,105,902,6128
1938,25,4,1765,384,78,1,77,700,6291
5407,24,4,4339,135,78,1,76,966,4951
5153,28,4,3459,54,78,0,97,818,4547
6423,19,3,3934,55,78,0,65,474,7866
4902,4,4,3949,46,78,0,20,153,7505
6519,14,4,1093,384,78,1,21,1185,7096
3114,24,2,1378,51,78,1,76,898,7498
36,30,4,4140,384,78,0,105,599,7841
6708,25,4,808,127,78,1,77,599,6166
3104,11,2,0,219,78,0,47,630,7250
4711,11,3,1095,172,78,1,41,468,7762
117,21,4,1703,23,78,0,70,915,6434
1155,24,4,3319,70,78,0,76,139,4239
6278,14,4,4057,322,62,1,99,68,5752
2024,12,4,3969,384,78,0,55,604,6285
905,24,3,1884,384,78,0,76,553,6441
6694,32,3,199,55,11,1,111,57,5329
1359,23,4,1872,21,78,1,75,975,5335
5418,11,4,1992,221,78,0,34,995,4781
5319,11,4,3982,190,78,0,80,935,7005
7147,27,5,1369,50,78,1,96,530,5318
4978,20,3,1370,45,78,0,66,700,5122
4507,4,4,3443,20,78,0,20,573,5402
4935,21,4,1388,384,78,1,70,595,6018
5034,11,3,2806,45,78,1,47,391,5027
4844,32,4,1155,384,78,1,111,180,6517
6922,11,4,1964,217,78,0,92,17,4565
6074,20,5,2253,70,35,1,66,44,5974
285,20,4,3743,78,77,1,66,1124,6020
7056,8,4,1434,62,78,1,34,106,4693
7029,12,2,0,23,66,0,55,619,5321
4087,4,4,974,48,78,0,20,147,7868
5113,6,4,4011,21,78,0,32,34,6333
2213,29,4,411,9,78,0,103,1220,4026
1822,12,4,628,112,78,1,55,567,6795
2791,19,2,1855,181,78,0,65,189,7070
2763,23,4,4156,9,78,1,75,58,5274
3522,29,4,82,44,62,1,103,1232,5224
4408,23,4,533,83,62,1,75,844,5787
3754,14,4,4382,161,78,1,24,887,7051
6134,25,4,2669,89,78,1,77,464,5933
3718,13,4,884,121,78,1,56,139,4330
6995,11,4,2072,147,78,1,99,677,6183
2087,29,3,1729,63,78,1,103,1182,4498
4268,24,4,492,223,35,0,76,1044,7710
5448,11,2,0,80,78,0,47,114,6332
5556,15,3,707,65,78,1,57,635,5272
761,11,4,858,21,78,0,47,736,4127
5507,11,4,3910,202,78,1,92,44,7619
6453,18,5,2444,87,78,1,62,954,6442
4755,29,4,2692,384,78,0,103,426,6515
3491,27,4,2957,70,78,0,96,195,6427
2764,6,2,3643,53,78,0,32,609,6485
538,29,3,2807,53,11,0,103,843,5404
7172,6,4,3174,17,78,0,32,735,7472
4139,14,4,1611,344,78,1,0,195,7403
2529,11,4,1672,311,78,0,90,139,5977
851,23,4,1054,369,78,1,75,949,7727
2005,26,4,1849,384,78,0,91,674,4086
3285,11,3,384,161,78,0,47,1103,5665
1429,29,4,4434,67,78,0,103,549,7880
5707,6,4,2076,98,78,1,32,490,6770
1974,6,4,1287,17,78,0,32,604,6856
2873,3,4,4373,127,78,0,18,692,5760
4790,29,3,1,202,78,0,103,1116,7478
6181,6,4,3200,384,78,1,32,492,7699
5323,29,3,511,91,78,1,103,544,4835
2783,12,3,3111,215,78,0,55,536,7501
3818,2,4,3008,23,78,0,13,573,6463
1103,11,4,3864,219,78,0,47,475,4754
5931,14,4,1895,70,78,0,21,106,5754
1671,18,2,3643,17,78,0,62,667,5285
4477,17,4,1932,60,78,0,61,846,6202
2767,28,4,1129,14,78,1,97,1004,6685
5086,26,4,1925,384,78,0,91,604,5756
4793,15,4,4104,159,78,1,57,6,4710
1663,11,3,359,17,78,1,25,1170,4609
4903,23,4,3489,282,0,1,75,582,4278
1676,25,4,4084,384,78,1,77,439,4469
4892,2,4,284,345,78,1,13,879,4190
5839,15,4,322,60,78,0,57,582,5851
1063,21,2,1369,97,78,0,70,379,7361
1518,15,2,0,344,78,1,57,369,5087
2857,4,4,1675,384,78,0,20,735,5445
4976,23,4,235,384,78,0,75,875,5128
844,11,5,511,47,78,0,47,617,7087
5622,8,4,1088,287,78,1,38,700,4534
6609,24,4,4091,384,78,0,76,172,5377
3342,14,4,2834,75,78,0,6,699,5426
2209,21,4,1163,8,78,0,70,754,4444
3845,15,4,4197,94,78,0,57,532,4913
5687,27,4,4209,36,78,0,96,189,7293
2629,25,5,4457,78,78,0,77,310,6873
2965,3,4,4423,14,78,1,18,587,5471
500,31,4,4096,179,78,1,108,573,4517
2410,3,4,436,384,78,0,18,925,4306
5477,14,4,785,247,78,0,0,871,5537
2403,20,2,1,97,78,1,66,579,6139
2165,11,3,2571,174,78,0,47,909,6377
2995,10,4,360,174,78,1,54,573,5815
303,6,2,2,176,78,0,32,1079,4400
5378,29,3,2959,23,78,0,103,519,7501
2912,19,4,4220,301,78,1,65,172,6136
660,29,4,3343,80,78,1,103,106,6945
2526,15,4,4400,114,78,1,57,587,6422
3891,30,4,1025,10,78,1,105,604,4650
4799,13,4,1586,384,78,0,56,708,4805
6160,21,3,4027,384,78,0,70,611,7491
4316,11,2,1,180,78,1,34,796,6297
3321,1,4,325,121,78,0,12,139,4661
3888,7,4,1909,205,78,1,33,106,4197
2384,13,4,3576,384,78,0,56,573,4459
6386,11,4,216,184,78,1,47,84,4484
5300,12,4,1370,141,78,1,55,739,6690
6276,11,2,2030,20,78,1,34,585,5577
5685,30,3,902,384,78,1,105,139,7837
7231,27,4,2729,87,78,1,96,579,4988
3766,23,2,1369,31,78,1,75,1219,4848
4184,18,4,3013,80,78,1,62,1204,4672
52,11,4,3058,205,78,1,25,330,4485
3091,12,4,437,27,78,0,55,839,5161
332,4,2,1,133,78,0,20,909,4111
6424,14,4,3402,130,78,1,0,289,6628
1308,29,4,3658,384,78,0,103,553,6042
5472,9,4,3140,138,78,0,47,545,6791
2252,29,3,1887,27,78,1,103,641,4403
4120,4,4,787,78,78,0,20,549,4358
3151,28,2,0,80,78,1,97,349,7337
2056,23,4,3154,177,78,1,75,599,6720
4515,24,4,4105,195,78,1,76,172,6346
3202,25,3,1054,50,78,0,77,56,5871
1515,30,5,3643,50,78,0,105,144,4303
4257,28,4,1168,89,78,0,97,570,6534
4151,11,4,754,175,78,1,47,477,4620
531,27,4,449,234,78,0,96,557,6610
1026,22,4,3724,95,78,1,71,637,5584
7049,18,3,2382,108,78,1,62,218,7910
542,20,4,4221,168,19,0,66,1039,5348
2892,11,3,959,255,78,0,47,1142,4210
2838,29,3,2444,163,78,1,103,946,7898
1475,15,2,511,94,78,1,57,1070,4640
5765,11,4,1855,179,78,1,47,608,7158
5259,19,3,1278,214,78,1,65,521,5151
1209,14,4,3359,384,78,0,24,890,4480
192,21,5,2978,49,78,0,70,677,7876
3324,11,4,2853,384,78,0,92,549,4097
7183,24,4,2961,67,78,1,76,647,6815
6024,26,4,2132,60,78,0,91,604,7253
4050,11,4,897,339,78,1,47,490,4232
6376,25,3,4164,56,78,0,77,1208,7087
4074,6,2,1369,21,11,1,32,934,4881
2581,25,4,1224,230,78,1,77,106,4800
4028,4,4,3878,384,78,0,20,905,4400
1685,3,2,0,21,66,1,18,108,6112
440,30,4,2619,384,78,1,105,139,6091
3241,26,4,1939,62,78,1,91,567,4419
195,12,2,589,176,78,1,55,718,7714
3880,20,4,3395,49,78,0,66,429,5997
4077,29,4,1553,364,78,1,103,106,7368
1620,20,5,3275,36,78,1,66,444,4247
4840,4,4,2723,258,78,0,20,608,6381
314,31,4,2978,155,78,1,108,71,5641
4958,18,2,4354,333,78,1,62,557,6610
1272,18,3,3643,95,78,0,62,740,5681
17,20,4,1692,80,78,1,66,582,6283
1590,4,5,1369,95,78,1,20,711,6254
1160,13,4,3331,384,78,1,56,106,7802
2894,21,4,1430,384,78,1,70,540,5941
6514,6,4,1139,144,78,0,32,139,4901
3216,29,4,2432,384,78,1,103,9,6166
2256,11,2,1,62,78,0,34,835,5051
3600,14,4,1956,172,78,1,6,249,6829
1027,11,4,2988,236,78,1,45,582,6593
874,14,4,4325,20,78,0,83,1185,6507
6795,11,4,4150,202,78,0,7,147,4476
2737,11,3,4457,87,78,1,47,1209,7152
3648,3,4,3559,142,78,1,18,549,7286
998,14,4,798,93,78,1,6,610,7115
3662,4,4,1997,147,78,0,20,570,5988
6532,12,4,4590,23,78,1,55,637,4003
4064,4,4,985,87,78,1,20,106,5655
7014,23,4,664,17,78,0,75,604,7677
5067,6,4,1831,384,78,1,32,604,5547
256,11,4,1778,177,78,1,34,595,7497
2790,19,3,4220,112,78,1,65,105,7271
2121,24,2,3835,310,78,1,76,984,7605
519,3,4,4260,384,78,1,18,582,7384
4326,8,4,471,384,78,1,34,902,6254
3339,15,4,2170,227,78,0,57,536,6358
5971,7,5,2253,78,78,1,33,557,4491
2383,13,4,812,384,78,1,56,582,6354
5745,20,3,2253,262,78,0,66,536,6978
2812,4,2,199,222,78,1,20,1022,7558
6178,18,5,3949,95,78,1,62,739,5835
735,29,3,2030,173,78,0,103,941,4228
2020,11,3,4386,45,78,0,25,279,6049
5576,23,4,4394,384,78,1,75,962,5194
2314,29,3,4331,305,78,0,103,944,4125
806,25,2,0,163,0,0,77,638,6830
3402,15,4,557,133,78,1,57,477,5583
3253,28,4,3763,139,78,0,97,172,5312
6116,24,4,2332,67,78,0,76,172,5371
902,15,4,359,228,78,1,57,344,6651
3510,5,4,1477,221,78,0,31,826,4848
1092,26,4,511,3,78,0,91,616,5525
1395,18,4,4055,55,78,1,62,1218,6814
2523,14,4,2611,45,78,1,83,935,5775
985,23,4,2806,186,78,1,75,282,4993
2444,11,4,4289,384,78,1,52,611,7327
1604,11,4,1569,136,78,1,47,249,5041
6892,11,4,3598,184,78,1,47,105,4211
3658,28,4,4093,78,78,0,97,518,6595
2582,20,4,1242,384,78,0,66,590,6073
7188,6,3,3492,214,78,0,32,573,4023
5963,11,2,1369,27,78,1,34,1141,7701
204,26,5,4457,30,78,0,91,626,5312
4953,15,4,3978,384,78,1,57,522,5242
4472,28,4,4300,384,78,1,97,599,5609
3656,28,4,1960,384,78,0,97,935,5287
137,25,3,1278,138,74,0,77,1030,7400
6974,27,4,3936,384,78,1,96,139,6248
4350,20,2,47,2,78,0,66,622,4827
5604,11,3,3782,80,11,1,7,110,5477
4705,14,4,3237,236,78,0,0,94,7640
2766,28,4,3356,384,78,1,97,549,7040
6935,24,4,908,384,78,0,76,573,7829
167,32,3,929,339,78,1,111,539,6174
3521,11,2,3534,384,30,0,34,102,4190
1197,25,4,3710,384,78,0,77,384,5445
2723,4,2,0,189,78,0,20,154,4921
7180,26,4,4606,60,78,1,91,189,7129
5211,29,4,3735,7,78,0,103,953,5045
1728,15,4,1249,384,78,1,57,604,6251
7227,11,4,670,342,3,0,78,723,4828
1975,25,4,1314,257,78,0,77,704,6266
6822,6,3,803,76,78,0,32,104,5969
7101,26,4,2367,384,78,0,91,172,5681
2389,28,4,1695,182,78,0,97,579,6328
7052,18,1,3275,39,78,0,62,316,5938
4602,24,4,3061,31,78,1,76,1088,7877
2482,23,4,3428,100,78,0,75,587,4695
3909,15,4,3205,21,78,0,57,545,7044
1435,28,2,1,257,78,0,97,644,4963
3536,14,3,732,298,78,0,0,599,6250
3768,23,2,1369,27,78,1,75,1092,7873
5160,4,2,0,98,78,0,20,255,5540
5355,12,2,2342,121,78,1,55,759,6023
3694,29,4,3548,384,78,1,103,180,7622
3307,29,4,2352,305,78,1,103,545,5889
2500,11,4,3916,384,78,0,86,1181,6516
5869,11,3,2109,27,78,0,47,518,5708
3439,3,3,1032,133,78,0,18,141,5300
3895,6,4,1145,21,78,1,32,573,5654
3054,11,4,3438,384,62,0,92,472,4062
3509,5,4,2762,136,78,1,31,595,4529
6183,18,4,676,11,78,1,64,536,4397
5888,23,4,2179,121,11,1,75,1103,5246
1057,13,5,1369,114,78,1,56,846,7529
843,10,2,1,17,78,1,54,644,5282
7094,18,3,4103,78,78,1,62,570,6892
6738,7,4,3868,17,78,0,33,708,4798
2934,25,4,294,222,78,1,77,295,7849
3820,6,4,283,54,78,1,32,530,4075
6198,27,4,2722,384,78,0,96,106,7803
4233,11,4,1911,181,62,0,3,959,5920
2787,4,2,0,53,78,0,20,206,5450
6369,4,4,2152,131,78,1,20,938,7004
4730,3,4,1710,384,78,0,18,855,4355
4325,8,4,208,384,78,1,34,139,5315
2825,25,2,2105,10,78,0,77,976,6535
1087,29,4,3968,36,78,0,103,378,4328
1199,23,2,1,55,78,1,75,573,4809
7204,20,4,1496,121,78,0,66,567,6463
4511,5,4,4163,54,78,1,31,421,4414
6467,6,4,4174,384,78,1,32,106,6481
4531,15,4,2734,202,78,0,57,582,5453
1334,14,4,3002,384,78,1,25,539,6967
2035,14,4,1650,384,78,0,0,172,4768
3835,14,4,2081,147,78,0,2,549,7471
4288,8,4,3473,23,78,0,34,665,7200
7079,29,4,2171,49,78,0,103,63,7686
923,31,3,3422,38,78,0,108,48,7217
5626,11,4,1779,221,78,0,47,587,4287
6584,1,4,3372,255,78,0,12,536,5954
1471,21,4,326,173,78,0,70,675,7624
1311,3,4,3872,217,78,0,18,891,7496
556,14,4,3485,375,78,0,6,915,6149
5038,6,3,2850,121,78,0,32,1037,4149
6928,16,2,359,174,78,0,60,522,6981
5903,27,4,1057,384,78,0,96,599,7299
2171,18,2,0,51,78,0,62,878,5000
6913,28,4,2403,45,78,0,97,106,4746
6268,26,4,1176,384,78,0,91,71,4261
1698,7,2,3534,216,68,1,33,1111,5555
3454,15,4,942,131,78,0,57,585,5759
4258,20,4,563,54,35,0,66,136,6072
2167,11,2,1477,206,78,0,34,95,4088
6825,29,4,689,81,1,0,103,693,5475
2012,8,4,2251,384,78,1,34,130,4842
2042,14,4,2890,205,78,1,0,602,5862
1420,11,5,1,179,78,0,47,700,5949
786,28,2,3949,49,78,0,97,641,5332
1161,4,2,3643,17,78,1,20,395,5412
5655,17,4,3643,178,78,0,61,172,5663
1293,11,4,1763,9,78,0,47,1215,7700
2658,4,5,1369,70,78,0,20,570,7371
4130,26,4,970,301,78,0,91,514,4262
5339,29,2,1369,23,78,0,103,604,4081
3721,14,4,4128,70,78,1,112,595,7037
7080,29,4,2324,66,78,1,103,214,4029
6295,25,4,3390,48,78,0,77,972,5508
1691,29,4,475,27,78,1,103,573,6133
2967,20,4,1754,384,78,0,66,514,6314
5657,8,4,1731,220,78,0,34,986,6971
3751,18,4,732,168,11,1,62,97,6469
5513,28,4,951,277,78,0,97,106,6767
6878,11,4,4441,114,56,1,38,276,4196
6271,7,2,0,345,78,0,33,139,4724
4829,11,4,483,147,78,0,99,637,6880
160,29,4,1278,106,78,0,103,969,5500
346,15,4,3927,14,78,1,57,567,4889
6574,27,3,3018,54,78,0,96,595,7786
3689,9,4,4001,384,78,0,47,536,7391
2673,4,2,2171,31,78,0,20,611,5685
1891,14,4,3643,230,78,0,0,1167,5011
5937,18,4,2324,78,78,0,62,139,5738
685,29,2,1950,91,78,1,103,912,5808
6311,14,4,2803,78,78,1,2,439,5317
2646,29,4,1370,48,11,1,103,269,6337
2038,9,3,2325,384,78,1,47,835,7736
4118,11,3,657,141,78,0,34,536,5151
7097,21,2,2254,14,78,1,70,597,4896
5975,11,3,3350,112,78,0,86,366,5084
6564,29,4,468,384,78,0,103,835,5176
5244,11,4,3675,78,78,0,27,467,6528
6815,6,4,1809,384,78,1,32,172,7055
6841,21,3,3660,205,78,1,70,27,4395
4042,24,4,3816,384,78,0,76,302,6910
3240,22,4,2526,384,78,0,71,604,4436
6291,7,3,4318,341,78,1,33,536,5026
1933,24,3,1027,20,78,1,76,57,4354
4135,6,4,1293,80,78,1,32,180,7955
7006,18,4,1499,384,78,0,62,677,7664
6833,29,4,3767,384,78,0,103,865,6302
1705,25,4,2224,50,78,0,77,856,5927
4897,12,4,2996,144,78,0,55,623,6819
3856,14,3,1813,127,78,0,6,1153,7953
5879,11,4,1337,247,78,0,92,891,6522
3982,18,3,451,4,30,1,62,677,4720
588,14,4,1502,168,78,0,2,44,6975
100,20,3,3743,75,78,0,66,677,4726
5068,6,4,3330,384,78,1,32,549,5522
6783,15,4,1420,180,78,1,57,1028,6551
6336,4,2,3949,3,78,1,20,134,7776
6950,24,4,152,166,78,0,76,172,4232
3168,3,2,1,258,67,1,18,1226,4478
2376,29,4,1971,39,78,0,103,341,6093
6211,8,4,2406,31,78,1,34,106,5708
4187,11,4,3345,67,78,1,43,651,5212
6863,14,4,1680,330,78,0,112,139,7790
3585,30,4,4085,149,78,0,105,139,5092
444,21,2,0,67,78,0,70,573,5496
2397,11,4,4598,70,0,0,78,567,7429
2543,11,2,1369,305,64,0,47,1042,4359
3972,11,4,1378,53,55,0,47,938,4176
2622,3,3,199,27,78,0,18,16,5030
1008,22,4,1370,36,78,0,71,552,4421
6982,4,4,2222,23,78,1,20,647,6850
2978,17,4,1736,306,78,1,61,1207,6119
4628,27,4,3892,100,78,0,96,27,5278
4823,23,4,2342,17,78,1,75,1234,4933
6326,23,4,6,384,78,0,75,692,7246
1731,2,2,0,98,78,0,13,796,5660
2788,11,2,4220,257,78,1,47,779,7493
1776,17,4,521,184,78,0,61,758,5481
5313,11,4,108,75,78,1,25,920,6426
6782,15,4,2064,213,78,0,57,536,7868
6631,29,5,3275,99,78,0,103,822,7244
1857,14,4,3368,60,78,0,6,945,7441
3864,16,3,2858,339,78,1,60,536,4790
5882,26,4,2478,20,78,0,91,599,7145
6339,23,2,1369,80,78,0,75,253,7049
3385,28,4,893,80,78,0,97,525,5257
265,25,2,3275,384,78,0,77,925,4495
4018,14,4,188,130,78,0,0,514,4949
6413,14,4,2754,254,78,0,0,88,4143
245,11,4,1278,177,78,1,34,595,4367
1784,20,2,1763,14,66,0,66,755,4439
4852,32,4,2202,67,78,0,111,573,4653
3851,7,3,3121,159,78,1,33,180,7332
3686,12,4,2550,384,78,1,55,579,5023
2336,11,2,933,6,78,0,34,248,6956
4627,6,4,2121,36,78,1,32,139,6059
1839,14,4,2702,94,78,1,14,189,6560
1090,11,4,4059,259,62,1,86,964,5232
2699,21,3,1792,384,78,0,70,697,5155
2550,23,2,0,99,78,0,75,952,6391
795,28,2,0,14,78,1,97,549,7977
1261,24,4,1591,20,78,1,76,582,4763
6258,8,4,2361,45,78,1,34,1114,6850
5644,5,4,1627,112,78,1,31,985,7742
5112,15,4,533,95,78,0,57,0,4594
4081,25,2,0,155,78,0,77,806,7095
3750,18,3,2912,23,78,0,62,599,5345
5012,11,4,4305,67,78,0,82,763,6766
4856,23,4,2421,304,78,1,75,915,6989
6726,23,2,0,23,78,0,75,31,7536
3428,30,3,2929,384,78,0,105,582,5169
5738,11,4,199,136,78,0,47,846,6000
4150,30,4,1542,45,78,1,105,604,4810
4347,11,4,2266,346,78,0,34,439,7182
5126,11,4,410,89,78,1,34,812,5584
3397,28,4,2347,136,35,0,97,728,7965
438,4,3,1476,108,78,0,20,106,7715
