App,Category,Reviews,Size,Type,Price,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver,Installs
7527,29,1348,28,2,10953,8,103,281,118,11,28235
5777,12,4791,364,4,10207,2,39,901,1766,13,31546
9576,17,956,461,25,13829,2,66,605,2765,13,23297
851,15,2267,207,23,13979,2,73,730,704,14,28974
7610,12,1511,23,12,13324,5,39,812,532,14,38380
9524,13,2856,44,30,10636,6,61,1035,594,14,20333
402,12,5926,127,49,10754,9,39,573,277,11,36947
8518,29,0,11,3,11634,8,103,327,113,8,26658
400,12,5311,166,11,13063,4,39,339,1017,12,31107
847,28,4592,33,5,11089,8,102,133,534,9,30010
397,7,1198,121,19,14713,7,36,67,201,11,23827
9575,5,623,271,18,10366,5,22,782,1381,12,31939
7126,30,4201,19,39,12823,2,109,590,580,14,25908
861,22,4088,166,10,11003,6,76,698,2498,10,22755
9560,22,1,125,40,14131,1,76,639,277,13,22078
6110,28,5698,168,7,11311,1,102,521,424,9,26371
3174,12,2190,137,49,13086,8,27,21,511,8,38096
8102,15,2265,100,23,14526,5,73,634,1699,13,32767
633,12,845,55,36,11555,8,52,453,119,8,26011
6560,19,4554,223,23,12725,7,68,1306,277,11,39886
6561,19,1348,125,3,12171,2,68,1363,277,13,20205
7596,12,1348,8,18,13949,8,52,481,1018,8,31690
9329,17,5677,23,25,14602,9,66,116,2218,10,28899
5491,5,1744,28,25,11648,8,22,210,277,13,27036
7129,29,2560,355,37,10514,1,103,191,113,14,36506
7509,12,3261,268,41,13338,7,52,406,118,9,31425
849,19,0,16,37,11249,1,68,642,247,10,22111
5900,15,2794,193,31,13335,5,73,725,328,9,37129
9539,13,3588,6,39,14341,3,61,721,1017,12,39915
878,15,1183,389,19,10468,8,73,453,83,10,22059
5489,5,2788,416,7,10042,4,22,687,1943,14,21474
6022,22,5082,222,10,13736,5,76,109,1302,9,35844
5012,14,3471,125,10,11585,9,62,829,300,12,25764
414,30,4782,461,18,10060,1,109,193,2765,14,27144
411,30,4826,461,6,10209,9,109,1323,2765,10,38111
8533,26,4755,202,46,13404,4,83,36,662,13,22819
9651,4,1938,131,21,12540,3,19,937,424,10,33901
404,12,2343,207,27,12951,1,39,944,424,14,25221
405,12,4685,87,1,12518,8,52,499,113,11,32120
412,30,3260,461,25,11236,9,109,1323,2765,12,21199
874,12,610,425,18,13708,5,92,669,257,8,35280
413,32,3810,193,24,13452,1,115,78,113,8,35792
8834,32,2441,461,49,14103,1,115,193,2765,10,27003
5052,32,1365,173,35,12255,6,115,120,277,10,32163
1380,7,911,413,1,14766,2,36,934,466,13,31955
5053,32,1998,54,33,14490,4,115,937,139,12,38008
7429,30,5100,312,16,10560,4,109,680,2726,8,30376
5661,30,2253,9,33,13655,2,109,797,332,8,39532
780,13,2357,222,28,14543,2,61,1189,207,14,33651
4882,12,259,312,46,13974,6,52,167,1733,14,24059
579,25,5743,165,21,10532,3,82,1211,930,9,32297
408,7,3588,125,32,10183,8,36,702,1130,8,30489
6634,30,424,104,14,13899,5,109,652,1989,10,21138
410,12,1409,221,32,13212,1,52,792,189,9,22383
7427,30,1025,312,23,11211,1,109,706,2725,11,24073
409,12,2448,214,40,12171,9,39,401,545,8,28828
407,19,5742,367,24,13367,2,68,615,2531,10,21597
5549,30,2460,214,21,11671,9,109,642,899,13,32355
6252,26,4571,71,26,14532,9,83,605,2164,10,32678
6453,19,2344,312,36,14194,4,68,680,2726,9,21272
3646,32,5371,138,37,10990,2,115,1308,532,10,35552
5605,4,5946,267,16,11171,1,19,202,642,14,23146
7650,30,2560,122,43,13114,8,109,986,323,10,21277
7157,26,2230,81,6,12234,4,83,589,1026,14,34761
406,12,5771,100,19,14273,3,39,101,2231,10,37051
1624,30,5399,267,10,11097,6,109,628,1746,11,25776
2854,15,5892,379,26,12844,9,0,782,2195,11,20605
5606,19,5517,367,25,12570,1,68,649,1091,11,33834
403,14,0,16,12,13224,6,62,586,154,9,33181
875,30,4895,94,16,10300,8,109,116,2089,10,31950
418,7,5208,461,4,10225,4,36,684,138,10,22201
885,12,3588,190,35,10049,9,27,443,113,8,28859
6646,24,0,461,37,12303,6,81,864,2765,12,39837
424,32,1291,125,41,10142,6,115,690,277,13,26958
115,14,845,24,46,12734,7,62,817,1408,13,32171
504,25,1524,461,42,13616,7,82,1351,2765,10,34943
427,4,5441,127,23,13306,5,19,1269,113,11,37041
426,5,2854,24,21,13825,3,22,284,699,14,21627
703,30,5189,118,37,12230,7,109,853,1017,12,22221
704,30,1950,118,25,10801,1,109,941,1017,8,24729
6109,16,1744,461,31,10454,2,63,1230,93,12,38492
814,15,5350,202,9,13252,8,0,156,115,13,32695
8965,30,2331,118,45,13532,3,109,865,1017,12,27483
425,22,5742,44,39,14603,8,76,807,189,12,31000
852,15,2752,288,37,13746,7,26,1299,1133,10,30716
428,12,259,44,39,13354,4,39,687,1708,10,38747
3273,30,4116,64,24,10995,3,109,937,1017,12,29729
706,30,1770,64,23,14959,8,109,856,1017,10,36860
421,12,0,104,41,10707,7,39,782,1538,11,33003
705,30,3589,62,16,11055,3,109,941,1017,13,34580
423,22,1691,461,1,12241,6,76,402,2765,14,35882
416,12,0,461,38,13160,7,105,185,2765,10,31895
420,30,1744,94,11,13329,3,109,546,1594,8,32510
419,30,5742,172,29,13855,7,109,988,1407,14,22231
707,30,3588,62,14,11396,3,109,856,1017,10,36400
422,12,1,8,31,13453,4,52,769,1016,10,36442
7508,30,4310,118,22,14231,9,109,865,1017,12,32332
8000,30,2788,118,32,11538,8,109,836,1017,10,30575
9500,15,3304,461,48,13120,3,6,1357,2765,9,37705
586,5,1870,137,16,11944,8,22,116,2618,10,37084
5115,22,1873,153,18,12092,2,76,1049,1846,11,38674
8553,4,4206,168,41,14056,3,19,1273,113,13,27186
6267,15,4160,288,15,12596,4,0,103,113,9,35818
5029,5,355,366,18,14842,3,22,919,1591,14,25367
2320,15,1206,255,8,12819,2,0,786,2116,10,31117
8721,24,2697,461,24,14855,8,81,807,1352,9,33457
689,33,2466,24,49,14272,3,118,605,1825,8,27599
535,12,1845,221,4,12901,9,52,814,446,12,31344
587,5,5554,461,18,12404,6,22,1316,2765,12,31030
6583,22,1,1,46,13608,7,76,598,113,14,33631
7182,24,5197,461,20,11962,6,81,1098,1802,9,32787
1626,26,4780,461,32,12424,4,83,439,2765,9,36391
8830,32,389,87,14,13239,9,115,1216,566,9,33695
8390,4,4685,7,45,13359,9,19,363,2162,14,33561
4569,14,1,94,23,10068,5,62,101,840,10,22188
4109,26,600,224,28,14355,8,83,292,2499,8,23971
1846,33,1706,461,49,12657,7,118,14,2765,12,35532
417,22,2665,461,33,14381,4,76,448,2765,10,39002
747,12,4405,193,42,12142,8,52,824,1091,8,31603
540,12,2319,131,34,14011,6,84,1187,431,11,33351
438,15,3499,344,31,13213,5,6,193,694,12,32298
3508,5,2272,450,37,12015,9,22,1234,1699,9,34884
430,32,1163,16,42,10653,3,115,1286,1017,10,39459
812,19,2896,193,11,14245,9,68,683,645,8,39624
889,15,860,54,28,11195,9,6,1031,213,13,31849
429,13,3944,118,24,12003,9,61,450,455,14,36692
890,15,1,33,6,12712,3,6,1026,16,14,21492
891,15,1873,33,21,10976,1,6,1036,16,9,29087
8851,15,5810,190,40,14398,5,6,1221,658,12,39335
433,32,4550,61,26,12418,1,115,1078,234,14,36081
5550,7,1,40,28,14276,8,36,1212,118,11,32367
888,12,1483,94,37,12245,3,98,233,113,11,32794
899,15,2746,137,35,12621,5,6,1226,551,11,34010
892,15,5441,100,32,14159,4,6,782,277,8,37030
8491,26,1,58,7,11399,9,83,697,113,8,27706
894,15,4310,144,40,11013,4,0,782,207,14,27908
432,5,0,408,14,12657,2,22,369,207,11,21695
900,30,1348,313,23,10273,5,109,807,1895,12,31937
435,30,0,54,24,13369,1,109,1181,173,8,30670
901,30,4506,58,35,12738,7,109,270,545,12,33488
8407,15,1170,187,14,10778,3,6,817,225,9,27004
896,12,1744,461,18,12406,7,27,552,118,11,24736
5345,12,0,121,6,12628,5,39,402,424,11,20825
5616,15,3868,409,17,11541,2,6,1132,213,8,29075
8043,15,5050,63,17,13945,4,0,1131,113,12,39096
897,15,1,24,9,13021,6,6,1050,118,10,24053
7224,16,5848,131,13,13527,7,63,702,173,9,21337
9134,5,1744,118,7,10310,8,22,590,690,9,36845
8490,26,1,57,19,13546,5,83,596,113,12,30539
895,15,4361,28,4,10795,3,2,404,1528,14,39545
434,24,1744,85,34,12123,1,81,148,113,12,28464
8461,12,2755,159,47,11285,2,98,1296,1083,10,22385
3198,15,5140,238,17,14832,7,0,232,277,9,22560
5344,12,4361,169,30,13479,7,39,425,532,9,22764
437,30,1,461,1,11435,9,109,156,2765,10,23342
436,19,4206,112,18,14197,5,68,372,532,12,39899
9285,15,4838,141,19,11811,6,0,97,719,14,32446
431,19,2,122,14,12842,9,68,199,118,8,35388
887,29,466,87,33,10997,6,103,530,2175,9,30499
2563,15,4685,281,41,10681,3,0,1296,424,14,30976
4528,15,5094,33,6,12928,7,6,1342,277,12,24205
893,12,134,292,46,12615,5,27,593,157,12,24538
2790,15,0,461,49,10115,2,0,777,2765,14,32884
898,24,5742,23,2,12167,6,81,430,1376,13,26539
9120,15,5517,169,25,13833,6,0,689,173,8,28622
902,32,259,124,44,11613,6,115,1054,186,10,33625
120,27,1744,64,42,12143,2,97,373,424,9,26785
443,4,278,16,12,11911,8,19,1010,699,13,24850
908,12,259,311,34,10701,3,52,1237,1529,8,29813
441,30,466,126,28,14084,3,109,979,1195,12,39128
9624,12,0,243,42,14306,3,39,718,424,12,34679
906,32,3588,127,23,10055,8,115,1285,277,8,23386
910,24,0,64,20,13567,5,81,299,118,12,36251
41,12,0,187,9,10875,8,52,665,1528,9,28116
9366,25,492,2,17,14484,8,82,517,267,11,39261
599,12,0,415,27,14779,3,52,675,1528,14,21959
911,24,3401,8,47,13793,4,81,629,113,13,37047
907,19,4685,24,17,13566,9,68,377,173,9,27903
5208,19,4897,250,26,10722,9,68,852,536,13,36628
912,24,2854,269,24,11315,7,81,236,118,12,38833
903,4,5175,10,2,10915,3,19,279,113,10,22621
6133,12,0,216,2,10652,2,52,593,113,8,24570
9625,15,4146,153,34,11470,5,6,862,191,12,36832
440,16,0,19,30,14322,3,63,702,1994,8,27914
9188,15,0,28,10,12623,4,6,695,113,8,37866
5917,19,4116,461,32,10971,5,68,609,2765,9,30299
7012,12,2111,44,3,14546,4,39,1288,113,14,22537
5918,19,2808,461,21,12662,2,68,609,2765,12,25646
904,4,2560,168,43,11380,1,19,546,113,8,35349
442,5,1,165,15,11132,6,22,1014,287,11,27328
7261,12,3665,165,43,13564,9,39,246,869,8,28673
913,30,2462,118,33,14092,7,109,1017,424,9,26895
439,5,5441,3,11,14809,3,22,586,113,8,27027
909,15,0,116,42,11731,3,6,702,113,14,32006
4939,12,5165,461,43,14593,2,52,605,2765,14,22916
905,5,0,122,26,13522,6,22,1255,280,10,38574
8094,33,375,216,1,10204,8,118,406,593,14,30406
3310,30,5974,62,35,10730,8,109,430,1017,11,28857
7655,15,1241,451,36,11549,5,89,623,119,9,35804
6067,12,3577,54,38,12200,4,117,208,1904,9,39889
6180,15,2397,12,7,11753,6,0,702,1017,13,27930
9327,24,4891,461,47,13525,8,81,642,2765,8,34842
8058,15,5714,334,1,14473,1,0,1021,886,8,27895
4802,12,4910,12,14,12681,3,98,1050,1091,8,28826
9492,32,139,47,22,14108,8,115,271,145,11,39676
3850,24,4948,47,44,12753,1,81,714,1302,9,39266
5986,15,2774,193,24,14668,6,0,646,611,8,28918
454,32,5275,461,47,10269,1,115,156,2765,10,20973
444,7,1061,217,37,12711,4,36,316,593,11,35518
447,12,5926,369,9,12470,9,52,702,1021,10,35068
450,18,275,146,30,10023,2,67,860,1951,8,21370
5580,12,2501,131,1,14224,8,43,156,1934,12,26573
445,25,2161,7,41,10798,4,82,185,1195,14,37066
121,26,2592,169,40,14803,2,83,1261,207,12,38588
455,30,4686,125,18,14777,6,109,870,113,10,31445
6932,12,2083,19,23,14616,7,39,1189,1449,13,30223
449,30,2230,172,2,10630,9,109,12,113,9,38067
5877,19,703,144,23,11851,8,68,937,2338,11,39810
6495,13,4003,24,3,14423,5,61,101,1997,10,37650
6343,32,5095,28,32,12297,7,115,695,797,10,20330
123,32,1348,125,7,10707,7,115,639,113,11,27927
446,21,2854,312,41,14237,9,72,1021,593,12,35070
675,12,2908,461,12,14932,3,27,33,2765,14,35216
453,15,1235,159,17,12785,3,6,1026,431,13,25082
6494,13,3867,24,41,10392,1,61,101,1997,9,39323
916,12,2230,24,26,10335,1,52,812,159,13,25635
2438,12,466,363,11,14406,8,39,786,1823,9,23114
2426,31,1755,198,16,14381,4,111,605,2580,12,39403
4955,19,3508,318,47,14111,4,68,382,1121,11,36082
4774,20,2856,167,43,10310,8,71,43,145,8,33878
4467,13,3,19,40,11575,1,61,720,1570,12,24266
809,12,2697,266,43,10854,3,39,1166,2095,14,36495
448,5,1198,125,13,12469,7,22,46,1743,12,34171
917,12,660,264,2,12044,4,52,156,201,10,28756
810,4,5742,368,19,10498,5,19,1208,689,9,29643
4063,31,3810,81,49,14752,4,111,940,968,12,20547
808,12,238,131,15,13978,8,39,369,2371,11,38232
6800,4,4362,19,29,14631,3,19,1143,2666,11,24739
2760,16,2509,166,48,10142,9,63,128,1091,9,22222
451,12,660,122,18,11961,9,39,889,113,10,27687
811,31,4902,24,49,11074,3,111,103,2369,9,26201
8723,12,304,163,5,13755,8,39,812,642,13,21982
122,12,3373,216,13,12957,8,52,988,172,8,25139
6028,6,579,172,3,10577,9,34,642,201,12,36744
1444,19,600,220,38,13808,7,68,797,1529,12,30889
6946,31,744,218,3,13055,8,111,756,2429,9,35985
452,30,1009,63,13,12563,9,109,905,797,10,36378
4964,31,3589,408,2,11858,6,111,147,139,12,35132
1778,31,2431,233,8,11347,2,111,642,2005,9,25939
1364,13,2944,68,44,12063,2,61,601,1450,11,22036
4446,13,2111,441,38,12728,5,61,248,805,12,27350
956,5,5667,104,17,10268,5,22,75,692,9,30690
952,13,3333,412,38,13201,4,61,1096,551,11,22894
951,26,1998,59,32,10841,5,83,634,431,8,31951
9341,12,1403,223,40,12210,9,105,822,189,11,39509
7314,15,1744,71,15,12665,6,6,449,201,8,37471
4058,31,4685,44,16,13751,6,111,786,1198,13,37022
1363,15,1699,151,5,12397,5,2,884,201,10,35874
1366,23,1745,44,26,13234,7,77,622,277,10,25367
953,7,0,64,39,14329,4,36,549,113,11,25013
4911,12,2877,187,9,12225,6,52,634,1059,10,36486
954,31,0,216,24,12754,1,111,129,113,13,22297
640,12,1,38,28,12323,1,46,1045,277,9,30871
950,16,2944,172,37,14153,2,63,617,1,9,35010
5770,12,2111,151,28,12867,1,50,1143,173,9,26749
5756,12,2854,23,19,11949,4,39,914,424,8,30021
797,12,2071,104,29,11006,6,43,1046,118,8,25592
798,12,4938,44,2,11893,8,50,414,118,11,22790
5796,12,3018,278,29,10884,4,39,1145,2360,14,27685
8084,12,2697,100,30,11042,1,39,555,207,9,20519
3941,12,1012,162,29,11609,5,39,1255,532,10,26594
5401,12,660,55,10,12853,7,52,1326,113,12,24776
1365,19,4646,60,5,14809,4,68,501,183,8,22415
955,12,1490,410,22,10618,6,52,725,431,12,24278
1367,6,5051,192,30,10450,4,34,1346,455,11,27955
641,12,2083,33,45,14373,3,50,410,113,9,38728
4482,16,2718,23,11,10062,1,63,675,758,14,36503
2292,22,5010,169,40,12186,3,76,819,2303,8,26391
5,22,2560,28,4,10418,7,76,691,113,14,31327
5884,30,5441,271,11,14307,4,109,39,287,12,26947
6857,26,0,125,37,13239,8,83,233,113,13,29783
7115,12,2854,165,40,10599,1,39,604,173,11,39298
3942,30,2462,57,10,14073,7,109,1107,277,10,22139
580,12,0,144,29,14329,2,39,27,113,12,22017
1521,12,5437,461,42,14486,2,105,652,1918,12,25853
5614,22,3359,222,37,13984,1,76,413,1938,14,39838
6817,29,2254,398,47,10592,1,103,156,1743,11,38662
883,31,5650,131,46,11961,3,111,9,2574,13,24873
1411,15,3229,304,49,10424,4,0,446,818,14,35663
949,28,1744,224,4,12855,1,102,661,139,9,39004
693,31,1344,461,28,14528,9,111,615,2765,14,23776
3943,12,895,54,12,12334,7,46,820,1195,9,23304
7954,15,1342,177,46,12153,6,6,116,504,10,32757
5285,29,1379,214,18,14761,9,103,581,642,12,38765
8144,12,5243,238,25,11396,9,105,156,32,8,38122
9488,29,4459,288,37,12088,7,103,193,1055,9,29757
763,21,4189,94,20,10568,8,72,656,2594,11,20949
9484,29,2343,264,12,10309,3,103,380,1091,8,30328
974,12,259,44,23,14616,5,39,853,1383,9,27021
5356,12,2944,167,15,13491,8,27,134,638,8,25421
982,12,1873,141,49,13335,1,39,958,1655,11,35265
979,12,2,326,15,14329,3,52,760,12,8,24043
8574,20,3828,461,43,11447,3,71,615,2046,9,20970
978,19,4160,168,49,14915,8,68,1260,1791,8,32101
980,4,4206,311,36,13397,6,19,1272,113,11,30025
1781,20,0,215,35,10097,9,71,384,1528,9,20322
977,21,5441,3,26,10872,2,72,497,424,10,25524
8542,26,3588,137,1,10243,3,83,777,1718,11,31135
4062,31,5094,44,17,10854,9,111,1275,1018,12,22771
1768,12,3340,202,1,14292,9,98,57,1407,11,32575
989,19,331,71,16,14101,5,68,1355,1529,13,25401
1376,23,5553,362,6,13973,9,77,581,2426,10,28258
985,30,2560,215,27,13261,2,109,1050,849,10,37893
984,15,1862,81,29,12499,4,26,593,2496,8,26813
981,19,0,119,31,12695,2,68,759,1934,12,20253
2383,12,0,57,37,13944,1,39,111,113,13,20576
8607,12,1,55,43,13267,8,39,111,113,13,22783
975,31,3484,23,41,11632,6,111,340,1116,14,38909
973,25,4206,220,48,10906,3,82,459,113,10,29346
988,32,5441,28,15,13474,8,115,1189,2732,8,39661
1831,26,2572,461,12,12694,1,83,1021,2765,9,35295
8818,31,1745,33,18,12255,6,111,154,719,13,31740
986,12,5094,377,37,10420,2,39,580,1766,14,36905
1478,32,1,286,36,14381,6,115,36,424,10,20939
976,29,1745,369,46,14168,8,103,333,1584,13,38582
6793,11,5094,461,38,13472,3,59,762,2765,11,32248
1780,31,1,118,43,13780,1,111,1170,113,12,21604
6844,21,304,24,24,14857,5,72,590,2063,8,34499
1779,12,845,19,45,10645,1,39,496,424,12,29473
987,5,1,122,12,11787,4,22,489,280,14,25560
6853,21,2854,23,38,12420,6,72,590,2063,10,37431
318,12,3588,116,16,13967,2,39,526,2370,14,30554
1390,20,4792,461,8,13053,8,71,193,2765,10,23604
983,19,2854,61,19,10181,2,68,466,113,13,24034
7338,12,3588,8,18,13170,1,52,787,110,14,32810
319,12,4206,219,23,13798,5,39,669,708,9,22768
859,3,0,461,9,13976,4,14,63,2765,14,33184
1767,12,803,131,28,11394,7,98,16,1195,12,39222
1014,12,5253,137,5,13007,4,52,1006,1988,11,33431
9343,19,467,28,10,10887,4,68,407,647,9,35178
994,21,1348,159,13,11162,5,72,619,645,10,37320
5454,12,3543,165,8,11187,8,52,278,2446,12,36501
1832,5,4678,461,5,11178,8,22,983,2765,10,31848
996,7,103,273,34,10528,2,36,687,2240,13,29930
9639,12,1676,28,31,14279,3,52,84,532,14,21011
1013,30,1873,73,1,13040,7,109,264,2384,11,28723
1008,16,3923,24,12,10720,6,63,1288,113,12,39664
5427,6,968,47,5,12551,6,34,714,2539,13,38755
1009,12,4402,24,29,10052,4,52,116,532,9,39737
1010,12,1,162,49,13866,7,98,319,113,14,25830
1005,22,2856,126,22,10127,7,76,878,642,12,30994
993,13,2739,120,19,12886,8,61,1054,424,10,29697
998,12,4406,120,24,10398,5,52,116,1302,8,26103
2640,6,3922,277,40,14200,9,34,1246,1277,14,32323
8752,5,5742,8,11,12465,6,22,1273,113,12,20053
3935,26,2313,165,20,10541,1,83,760,424,11,25281
1000,4,527,269,33,12653,7,19,855,1640,12,34274
992,26,5820,28,27,14527,9,83,609,1273,12,27376
991,4,1708,63,12,10163,1,19,540,424,13,31900
1012,12,1198,144,21,14106,2,98,690,424,11,20337
1011,12,4206,121,31,14800,5,52,21,277,12,31630
8541,20,4151,127,34,10579,7,71,1201,1017,8,32150
999,26,3665,33,36,12862,3,83,116,540,12,23384
995,29,541,413,42,10986,5,103,481,1528,13,33457
990,12,1799,312,29,10050,6,39,1145,2659,8,36663
1006,12,466,59,19,14035,4,39,1270,1528,13,23504
1003,7,4060,118,24,10172,3,36,208,8,11,35217
5854,12,5050,123,24,10775,8,52,1051,277,13,36041
9479,28,1744,59,13,11311,6,102,599,1820,10,39745
997,7,2746,24,1,14562,5,36,702,779,8,39103
9231,4,3644,461,26,10421,2,19,89,2765,14,22858
960,29,881,218,46,10150,8,103,820,1302,12,34764
3848,13,87,273,20,12889,1,61,586,1732,13,36598
1001,12,466,58,27,10193,2,39,1268,277,13,27059
7315,12,3139,33,19,14412,1,52,615,297,8,39322
3894,12,5951,311,37,10591,4,39,717,113,11,30798
1007,5,4822,24,16,12060,4,22,1291,1534,14,20705
7431,30,1733,312,29,14948,5,109,193,2726,11,34536
8808,30,2746,121,35,12009,4,109,592,113,8,35708
7432,30,3253,312,40,13726,8,109,680,2726,13,33556
7430,30,4375,312,17,12284,2,109,680,2726,9,27145
4052,12,1744,61,25,14218,8,39,633,113,10,32641
1004,7,5094,129,46,13240,6,36,1366,250,11,33038
5157,19,1024,170,36,12443,2,68,749,1091,10,37687
1541,7,4685,75,18,11970,1,36,684,1017,11,34760
8561,7,5094,218,12,14102,5,36,1272,113,12,37880
1002,22,660,58,31,10088,4,76,949,424,8,34191
9344,13,5923,81,22,14447,5,61,156,431,8,39602
6205,15,3865,177,46,14219,3,113,16,642,14,22172
6970,25,1672,461,49,13609,7,82,1289,2765,14,21784
1483,19,5578,75,16,12287,6,68,586,474,9,36157
1487,12,5860,75,30,10814,2,98,241,761,12,38246
1517,25,2983,239,43,10714,4,82,680,2480,8,39199
6340,28,1745,3,5,10284,5,102,1075,424,12,35213
1488,16,5402,239,31,14286,5,63,680,619,9,34865
1484,24,5566,19,35,13583,8,81,919,747,10,37870
1486,12,2663,107,36,11410,1,52,878,1791,8,33181
6207,12,4940,272,29,14717,6,27,456,1344,14,36504
1494,29,5284,313,36,10857,2,103,845,1203,8,39510
1491,24,3867,123,33,13458,4,81,1029,532,8,33230
1480,25,4507,8,16,11480,7,82,339,268,11,30734
7324,33,4410,165,28,13547,9,118,425,2456,11,32342
1485,12,2947,368,49,13566,4,52,1310,2446,9,22335
4399,12,4126,162,31,12966,8,27,193,443,12,25515
1481,12,1483,8,13,13572,3,52,531,424,8,26431
8520,29,3227,461,34,14443,9,103,652,2552,13,25730
4632,20,4763,461,34,11706,1,71,807,2765,9,29829
1493,29,3834,265,49,12932,4,103,1211,1528,9,37050
5102,12,4117,107,42,14133,5,27,730,1538,13,27567
517,25,2688,162,7,10233,9,82,618,206,9,36037
6015,6,5371,63,8,11536,5,34,482,113,14,21390
1490,12,4981,269,24,13007,6,52,537,271,9,31119
1495,24,1169,124,44,14446,8,81,1082,2788,10,24260
8014,12,4493,239,22,11782,4,27,42,1988,14,23273
1482,12,947,127,37,13357,6,52,919,1302,13,37842
1744,15,1088,461,28,11968,7,0,639,1155,11,38039
9189,28,2372,23,9,11540,1,102,1100,317,14,39742
8399,12,4503,406,5,10692,2,98,652,893,12,26120
4453,28,2902,202,26,12687,6,102,116,971,13,26690
1510,15,626,244,17,11980,8,6,1239,1092,9,38872
8748,30,116,410,46,10272,7,109,962,1229,8,39231
6677,12,5327,94,28,10779,9,1,554,536,10,32444
5124,15,2624,182,4,10039,6,2,619,627,13,32281
7760,12,1744,320,1,12594,6,52,830,113,8,27157
6601,12,535,100,22,11268,7,57,521,1067,12,22012
1472,15,2497,286,29,13073,8,0,1072,1558,10,37531
9112,15,3018,107,37,13769,7,6,889,245,14,35578
1034,15,1541,159,33,11028,4,15,1216,332,10,32379
1032,12,4822,125,49,11717,3,52,107,113,13,30204
1026,7,3535,171,40,13480,3,36,1359,593,14,36280
6375,7,860,417,29,13580,9,36,271,1017,10,39825
4711,32,2913,408,20,10183,2,115,261,719,11,20004
1035,12,2480,116,13,12020,6,84,1073,277,8,27229
1022,12,2413,60,8,11426,5,52,741,2095,10,27894
5242,12,2737,267,1,12592,3,52,586,532,9,25710
1817,15,4836,258,32,14255,1,0,759,625,10,27131
4746,12,3018,166,34,10127,3,39,744,642,12,33617
1033,16,1626,414,39,14491,1,63,1145,1091,11,33609
1036,30,3793,126,20,12598,6,109,920,466,8,37305
1023,12,1099,24,19,12015,6,52,826,1528,8,37619
6441,12,155,233,14,13700,8,27,376,1791,14,29543
7749,12,1361,62,9,12756,4,27,361,1316,13,29874
1029,15,3119,379,48,13098,1,0,872,2200,14,38241
9116,16,2355,215,21,13470,5,63,50,758,12,32412
2634,15,5344,382,46,13861,6,0,872,2200,12,33815
1025,12,4206,60,15,13063,2,52,711,1933,14,21359
1020,12,1626,60,13,13575,4,52,737,2054,9,29455
5476,12,2854,270,20,12791,1,84,1165,113,11,29508
1021,12,3588,60,36,14069,5,52,741,2075,14,37666
5241,12,3908,125,43,12281,9,52,97,113,10,21657
1717,12,1348,171,33,13572,2,52,1057,113,10,39551
1031,15,2833,372,35,11972,2,0,936,2201,10,21185
1571,5,4685,19,37,14753,3,22,452,113,8,34690
3476,30,3683,61,8,14372,3,109,842,1195,9,21073
1024,12,5175,60,24,12560,4,52,741,2188,12,31051
1959,19,0,94,22,14781,1,68,501,139,13,21495
4662,19,0,23,37,14376,7,68,400,113,9,31865
7347,12,2854,16,8,10314,3,52,1257,118,13,23557
1496,25,4050,461,2,11255,9,82,133,2765,14,22442
8860,12,3642,128,25,13581,6,52,13,113,14,35522
1030,5,5441,104,14,10978,1,22,340,15,8,24288
8249,12,193,63,37,12797,6,52,186,277,12,20202
4344,15,4825,360,26,13657,4,119,669,819,10,33356
9179,5,4244,120,47,13121,3,22,155,280,8,35721
2776,19,2854,121,23,14495,8,68,753,1529,12,28919
1054,29,4869,7,19,14248,8,103,651,1091,11,38558
1037,30,5094,221,3,11776,9,109,458,532,8,37335
1052,2,3588,170,21,14996,5,13,1143,532,12,38675
1046,28,1998,19,33,12589,3,102,499,2804,13,25279
1050,21,4877,63,15,12387,7,72,62,2591,9,30081
1051,21,5667,63,10,11304,1,72,62,2591,10,37549
5088,30,1723,63,18,13329,3,109,55,2699,11,34868
6954,25,259,44,47,11518,1,82,397,532,12,29062
1056,12,4685,64,26,10525,3,52,281,113,11,22495
1038,19,1348,54,15,12151,1,68,786,1102,9,37614
5081,30,1977,166,14,10931,7,109,1172,217,12,22327
1043,25,0,363,10,11812,1,82,639,424,8,22303
1055,22,3665,215,9,10773,5,76,451,118,9,22635
1716,19,2610,127,12,10786,7,68,609,1438,12,35170
1573,12,4207,63,44,12197,6,52,1221,424,12,21619
6985,25,5491,61,46,13798,4,82,722,594,8,29967
9268,28,4685,265,29,11096,7,102,566,1814,14,25914
1062,26,1198,61,26,14690,7,83,376,189,9,21684
1066,28,3588,369,8,11744,8,102,889,424,14,24436
7356,30,4206,409,6,10200,4,109,1026,1152,8,35215
1058,12,0,64,27,12467,3,52,345,113,12,24402
1061,32,4869,55,23,14070,8,115,1010,1017,14,20998
1057,12,1,63,37,10953,4,52,58,113,14,27766
1041,12,4206,63,33,13045,7,52,414,113,8,24110
1049,2,1,412,8,13831,2,13,278,277,10,28291
1652,25,0,317,40,10267,3,82,1316,113,9,25601
1047,32,0,366,31,12350,1,115,782,113,13,38804
7930,14,0,461,19,10586,7,62,615,2765,12,39492
1044,12,1198,16,44,10601,1,39,633,113,8,35498
2691,20,3588,461,15,12670,6,71,1026,2765,12,33532
7809,30,1,216,27,13066,5,109,824,113,12,28601
